utc_dt_naive,ut_p_kw,ut_pos_ltea_kwh,ut_neg_ltea_kwh,ba_p_kw,ba_pos_ltea_kwh,ba_neg_ltea_kwh,pv_p_kw,pv_pos_ltea_kwh,pv_neg_ltea_kwh
2021-01-10 21:06:08,-60.5,2383104.69172676,34139.58916803064,232.09,135900.3413188465,189516.75843783084,60.21,658891.8551339551,3.5
2021-01-10 21:06:10,-57.74,2383104.69172676,34139.62505870363,232.19,135900.48324760393,189516.75843783084,60.17,658891.891920453,3.5
2021-01-10 21:06:12,-60.07,2383104.69172676,34139.646305483024,232.16,135900.56801375342,189516.75843783084,60.17,658891.9138873933,3.5
2021-01-10 21:06:14,-59.86,2383104.69172676,34139.689031531874,232.06,135900.7338386254,189516.75843783084,60.11,658891.9568332306,3.5
2021-01-10 21:06:16,-59.49,2383104.69172676,34139.72488826909,231.98000000000002,135900.87366300914,189516.75843783084,60.08,658891.9930459798,3.5
2021-01-10 21:06:18,-58.93,2383104.69172676,34139.75762610468,231.89000000000001,135901.0025100927,189516.75843783084,60.14,658892.0264445386,3.5
2021-01-10 21:06:20,-58.370000000000005,2383104.69172676,34139.789241662445,231.52,135901.1276416749,189516.75843783084,60.11,658892.0589324995,3.5
2021-01-10 21:06:22,-40.89,2383104.69172676,34139.815366076175,231.41,135901.25971328793,189516.75843783084,60.14,658892.0932534678,3.5
2021-01-10 21:06:24,-41.4,2383104.69172676,34139.829337348594,232.14000000000001,135901.33881404658,189516.75843783084,60.13,658892.1137511841,3.5
2021-01-10 21:06:26,-42.82,2383104.69172676,34139.86226092913,231.82,135901.5151532481,189516.75843783084,60.15,658892.1594843671,3.5
2021-01-10 21:06:28,-43.06,2383104.69172676,34139.886091715016,231.57,135901.64281397688,189516.75843783084,60.160000000000004,658892.1926273092,3.5
2021-01-10 21:06:30,-60.33,2383104.69172676,34139.915508301354,231.46,135901.7659465536,189516.75843783084,60.160000000000004,658892.2246277719,3.5
2021-01-10 21:06:32,-66.05,2383104.69172676,34139.939539838066,235.81,135901.8568209802,189516.75843783084,60.15,658892.2481583804,3.5
2021-01-10 21:06:34,-66.27,2383104.69172676,34139.98974474389,236.39000000000001,135902.03602259984,189516.75843783084,60.160000000000004,658892.2937601926,3.5
2021-01-10 21:06:36,-66.41,2383104.69172676,34140.02663914425,236.37,135902.16733936447,189516.75843783084,60.160000000000004,658892.3271824265,3.5
2021-01-10 21:06:38,-67.17,2383104.69172676,34140.06392080216,236.37,135902.29865738508,189516.75843783084,60.14,658892.3605965103,3.5
2021-01-10 21:06:40,-68.95,2383104.69172676,34140.10088071768,236.45000000000002,135902.42596713445,189516.75843783084,60.120000000000005,658892.3929676067,3.5
2021-01-10 21:06:42,-66.42,2383104.69172676,34140.13377966832,230.66,135902.53933355084,189516.75843783084,60.11,658892.4220659166,3.5
2021-01-10 21:06:44,-61.43,2383104.69172676,34140.16198258737,229.04,135902.63826475746,189516.75843783084,60.07,658892.4478568294,3.5
2021-01-10 21:06:46,-61.0,2383104.69172676,34140.208495205254,229.52,135902.81188912093,189516.75843783084,60.04,658892.4933107342,3.5
2021-01-10 21:06:48,-62.370000000000005,2383104.69172676,34140.23008351743,229.62,135902.89280788164,189516.75843783084,60.02,658892.5144695304,3.5
2021-01-10 21:06:50,-62.81,2383104.69172676,34140.27435861474,229.92000000000002,135903.05524811434,189516.75843783084,59.93,658892.5568201358,3.5
2021-01-10 21:06:52,-60.06,2383104.69172676,34140.31210075516,227.38,135903.19731792863,189516.75843783084,59.9,658892.5940236035,3.5
2021-01-10 21:06:54,-60.24,2383104.69172676,34140.34454757871,227.46,135903.32018862653,189516.75843783084,59.870000000000005,658892.6263757551,3.5
2021-01-10 21:06:56,-59.68,2383104.69172676,34140.378613593224,227.56,135903.45008322308,189516.75843783084,59.78,658892.6605147739,3.5
2021-01-10 21:06:58,-58.03,2383104.69172676,34140.41008441234,227.69,135903.57252692035,189516.75843783084,59.77,658892.6926577385,3.5
2021-01-10 21:07:00,-59.22,2383104.69172676,34140.444037764246,227.68,135903.70306678073,189516.75843783084,59.730000000000004,658892.7269093621,3.5
2021-01-10 21:07:02,-56.910000000000004,2383104.69172676,34140.47634559217,227.77,135903.82960348413,189516.75843783084,59.71,658892.7600865536,3.5
2021-01-10 21:07:04,,,,228.70000000000002,135903.9567199993,189516.75843783084,59.68,658892.7932601527,3.5
2021-01-10 21:07:06,-60.300000000000004,2383104.69172676,34140.54062854443,228.6,135904.08070955443,189516.75843783084,59.63,658892.8256064076,3.5
2021-01-10 21:07:08,-60.28,2383104.69172676,34140.574898961684,228.66,135904.21069048252,189516.75843783084,59.58,658892.8594877396,3.5
2021-01-10 21:07:10,-59.660000000000004,2383104.69172676,34140.60459622005,228.70000000000002,135904.32384070937,189516.75843783084,59.52,658892.8889414291,3.5
2021-01-10 21:07:12,-61.52,2383104.69172676,34140.642513913175,229.69,135904.4650758413,189516.75843783084,59.51,658892.9256172517,3.5
2021-01-10 21:07:14,-61.940000000000005,2383104.69172676,34140.67407895038,231.31,135904.58275519632,189516.75843783084,59.49,658892.9559159304,3.5
2021-01-10 21:07:16,-61.13,2383104.69172676,34140.71086910983,231.44,135904.72204430608,189516.75843783084,59.43,658892.9916916637,3.5
2021-01-10 21:07:18,-58.64,2383104.69172676,34140.74115967085,231.43,135904.8414278276,189516.75843783084,59.4,658893.0223351177,3.5
2021-01-10 21:07:20,-58.61,2383104.69172676,34140.77606086137,231.35,135904.9798451199,189516.75843783084,59.35,658893.0578491364,3.5
2021-01-10 21:07:22,-59.95,2383104.69172676,34140.80767945984,232.05,135905.10305528235,189516.75843783084,59.34,658893.0894049129,3.5
2021-01-10 21:07:24,-56.68,2383104.69172676,34140.83894278643,232.51,135905.22703124027,189516.75843783084,59.32,658893.1210757694,3.5
2021-01-10 21:07:26,-61.76,2383104.69172676,34140.87303419731,232.49,135905.35624327083,189516.75843783084,59.25,658893.1540129205,3.5
2021-01-10 21:07:28,-61.49,2383104.69172676,34140.90979830551,232.43,135905.49522997916,189516.75843783084,59.24,658893.1894351298,3.5
2021-01-10 21:07:30,-60.29,2383104.69172676,34140.937205765804,232.4,135905.60095161296,189516.75843783084,59.18,658893.2163605851,3.5
2021-01-10 21:07:32,431.6,2383104.956618695,34140.93721275765,-288.07,135905.6889020829,189516.83845140075,59.13,658893.2551807447,3.5
2021-01-10 21:07:34,473.40000000000003,2383105.146050212,34140.93721275765,-300.6,135905.6889020829,189516.962629373,59.02,658893.2802452642,3.5
2021-01-10 21:07:36,474.0,2383105.471417576,34140.93721275765,-300.6,135905.6889020829,189517.1689700906,58.94,658893.3207144402,3.5
2021-01-10 21:07:38,473.5,2383105.7150908653,34140.93721275765,-300.6,135905.6889020829,189517.32366850556,58.88,658893.3510200717,3.5
2021-01-10 21:07:40,470.1,2383105.9763045167,34140.93721275765,-300.7,135905.6889020829,189517.49019752265,58.870000000000005,658893.3836279312,3.5
2021-01-10 21:07:42,473.5,2383106.1611356074,34140.93721275765,-300.7,135905.6889020829,189517.60826788034,58.86,658893.4067394014,3.5
2021-01-10 21:07:44,471.6,2383106.4240831295,34140.93721275765,-300.6,135905.6889020829,189517.77533482877,58.78,658893.4393986192,3.5
2021-01-10 21:07:46,475.0,2383106.785550255,34140.93721275765,-300.6,135905.6889020829,189518.0040878061,58.72,658893.4840970048,3.5
2021-01-10 21:07:48,473.20000000000005,2383107.029035311,34140.93721275765,-300.7,135905.6889020829,189518.15877308702,58.660000000000004,658893.5142893022,3.5
2021-01-10 21:07:50,480.3,2383107.2716088668,34140.93721275765,-300.7,135905.6889020829,189518.3108130664,58.620000000000005,658893.5439318293,3.5
2021-01-10 21:07:52,473.5,2383107.575531265,34140.93721275765,-300.8,135905.6889020829,189518.50357073834,58.550000000000004,658893.5814657891,3.5
2021-01-10 21:07:54,473.70000000000005,2383107.7824427057,34140.93721275765,-300.7,135905.6889020829,189518.63498095443,58.51,658893.6070299831,3.5
2021-01-10 21:07:56,469.90000000000003,2383108.1019310136,34140.93721275765,-300.6,135905.6889020829,189518.8393610562,58.36,658893.6467273067,3.5
2021-01-10 21:07:58,471.0,2383108.359867617,34140.93721275765,-300.6,135905.6889020829,189519.00415593485,58.28,658893.6786887132,3.5
2021-01-10 21:08:00,470.5,2383108.5920003257,34140.93721275765,-300.6,135905.6889020829,189519.15230681904,58.22,658893.7073914292,3.5
2021-01-10 21:08:02,470.8,2383108.828073208,34140.93721275765,-300.5,135905.6889020829,189519.30308789175,58.18,658893.736577541,3.5
2021-01-10 21:08:04,472.40000000000003,2383109.087540238,34140.93721275765,-300.6,135905.6889020829,189519.4685627074,58.050000000000004,658893.7685407521,3.5
2021-01-10 21:08:06,473.20000000000005,2383109.4114217563,34140.93721275765,-300.7,135905.6889020829,189519.674336222,57.89,658893.8081839208,3.5
2021-01-10 21:08:08,473.40000000000003,2383109.5714982566,34140.93721275765,-300.7,135905.6889020829,189519.776015343,57.84,658893.8277420334,3.5
2021-01-10 21:08:10,476.0,2383109.896080556,34140.93721275765,-300.7,135905.6889020829,189519.9814915088,57.68,658893.8671790133,3.5
2021-01-10 21:08:12,478.6,2383110.199090675,34140.93721275765,-300.8,135905.6889020829,189520.17331667212,57.54,658893.9038978983,3.5
2021-01-10 21:08:14,483.40000000000003,2383110.386341198,34140.93721275765,-300.7,135905.6889020829,189520.28966116556,57.480000000000004,658893.9261323861,3.5
2021-01-10 21:08:16,481.8,2383110.738908788,34140.93721275765,-300.7,135905.6889020829,189520.50970592513,57.27,658893.9680603385,3.5
2021-01-10 21:08:18,471.6,2383110.968224223,34140.93721275765,-300.8,135905.6889020829,189520.6557161416,57.160000000000004,658893.9958137841,3.5
2021-01-10 21:08:20,473.20000000000005,2383111.2297220007,34140.93721275765,-301.3,135905.6889020829,189520.82200481894,57.03,658894.027305713,3.5
2021-01-10 21:08:22,472.1,2383111.5267277174,34140.93721275765,-301.6,135905.6889020829,189521.01181188127,56.88,658894.063132706,3.5
2021-01-10 21:08:24,473.0,2383111.755751456,34140.93721275765,-301.6,135905.6889020829,189521.1576847193,56.74,658894.0905924258,3.5
2021-01-10 21:08:26,472.70000000000005,2383112.0523456004,34140.93721275765,-301.8,135905.6889020829,189521.34704919832,56.6,658894.1261257887,3.5
2021-01-10 21:08:28,472.5,2383112.29619079,34140.93721275765,-302.0,135905.6889020829,189521.50296533725,56.47,658894.1553041581,3.5
2021-01-10 21:08:30,463.6,2383112.5315006436,34140.93721275765,-302.2,135905.6889020829,189521.65461750436,56.32,658894.183597058,3.5
2021-01-10 21:08:32,439.6,2383112.7959614764,34140.93721275765,-268.77,135905.6889020829,189521.82325876295,56.24,658894.2163224687,3.5
2021-01-10 21:08:34,441.0,2383113.025268735,34140.93721275765,-269.31,135905.6889020829,189521.96340163297,56.1,658894.245554432,3.5
2021-01-10 21:08:36,441.90000000000003,2383113.3157458035,34140.93721275765,-269.68,135905.6889020829,189522.14046300563,55.85,658894.2822827729,3.5
2021-01-10 21:08:38,438.20000000000005,2383113.5194799243,34140.93721275765,-269.73,135905.6889020829,189522.26543808906,55.69,658894.3081114558,3.5
2021-01-10 21:08:40,437.1,2383113.7973723733,34140.93721275765,-269.57,135905.6889020829,189522.43672968168,55.51,658894.343406128,3.5
2021-01-10 21:08:42,437.5,2383113.989118411,34140.93721275765,-269.47,135905.6889020829,189522.55493251389,55.410000000000004,658894.3677057147,3.5
2021-01-10 21:08:44,437.8,2383114.2604509057,34140.93721275765,-269.54,135905.6889020829,189522.72188578596,55.09,658894.4018722513,3.5
2021-01-10 21:08:46,437.6,2383114.532286797,34140.93721275765,-269.61,135905.6889020829,189522.88936768356,54.910000000000004,658894.4360129598,3.5
2021-01-10 21:08:48,436.8,2383114.7599534555,34140.93721275765,-269.71,135905.6889020829,189523.02971767136,54.7,658894.4645169531,3.5
2021-01-10 21:08:50,438.1,2383115.0187017033,34140.93721275765,-269.94,135905.6889020829,189523.1891490754,54.34,658894.4966850297,3.5
2021-01-10 21:08:52,438.1,2383115.262212271,34140.93721275765,-270.05,135905.6889020829,189523.3391754049,54.21,658894.5268109109,3.5
2021-01-10 21:08:54,439.5,2383115.4285103404,34140.93721275765,-270.28000000000003,135905.6889020829,189523.44166020764,54.11,658894.5473328168,3.5
2021-01-10 21:08:56,443.70000000000005,2383115.753230606,34140.93721275765,-270.45,135905.6889020829,189523.63958913993,53.730000000000004,658894.5867059918,3.5
2021-01-10 21:08:58,441.6,2383115.9598182538,34140.93721275765,-270.87,135905.6889020829,189523.76632035756,53.480000000000004,658894.6117708166,3.5
2021-01-10 21:09:00,441.8,2383116.216153507,34140.93721275765,-271.09000000000003,135905.6889020829,189523.9235858788,53.21,658894.6426937832,3.5
2021-01-10 21:09:02,440.70000000000005,2383116.4211208024,34140.93721275765,-271.0,135905.6889020829,189524.04942706006,53.07,658894.6673313312,3.5
2021-01-10 21:09:04,442.40000000000003,2383116.67418849,34140.93721275765,-271.01,135905.6889020829,189524.2048997797,52.81,658894.697628186,3.5
2021-01-10 21:09:06,443.5,2383116.980892587,34140.93721275765,-271.08,135905.6889020829,189524.39233760923,52.53,658894.7339555961,3.5
2021-01-10 21:09:08,443.1,2383117.208866203,34140.93721275765,-271.1,135905.6889020829,189524.53248500117,52.09,658894.7609063596,3.5
2021-01-10 21:09:10,444.1,2383117.4449318247,34140.93721275765,-271.06,135905.6889020829,189524.67594381745,51.78,658894.7883499212,3.5
2021-01-10 21:09:12,442.3,2383117.7119229105,34140.93721275765,-270.76,135905.6889020829,189524.83934188288,51.480000000000004,658894.8194454858,3.5
2021-01-10 21:09:14,442.6,2383117.9253329355,34140.93721275765,-270.52,135905.6889020829,189524.96990223415,51.19,658894.8441850273,3.5
2021-01-10 21:09:16,443.40000000000003,2383118.2118441784,34140.93721275765,-270.41,135905.6889020829,189525.14463380363,50.870000000000005,658894.8771052185,3.5
2021-01-10 21:09:18,445.3,2383118.4430649397,34140.93721275765,-270.03000000000003,135905.6889020829,189525.28489701494,50.54,658894.9033807341,3.5
2021-01-10 21:09:20,445.3,2383118.6819403777,34140.93721275765,-269.78000000000003,135905.6889020829,189525.4296953419,50.19,658894.9303578867,3.5
2021-01-10 21:09:22,446.1,2383118.954361573,34140.93721275765,-269.41,135905.6889020829,189525.5942573579,49.870000000000005,658894.9608754994,3.5
2021-01-10 21:09:24,445.0,2383119.1104036346,34140.93721275765,-269.07,135905.6889020829,189525.68848111873,49.72,658894.9782758647,3.5
2021-01-10 21:09:26,445.90000000000003,2383119.449792711,34140.93721275765,-268.92,135905.6889020829,189525.89317444855,49.18,658895.0157894241,3.5
2021-01-10 21:09:28,447.8,2383119.679326276,34140.93721275765,-268.79,135905.6889020829,189526.03098068963,48.82,658895.040868041,3.5
2021-01-10 21:09:30,447.90000000000003,2383119.9473556494,34140.93721275765,-268.76,135905.6889020829,189526.19182088727,48.47,658895.0699278259,3.5
2021-01-10 21:09:32,452.8,2383120.197880304,34140.93721275765,-268.84000000000003,135905.6889020829,189526.34116918725,48.29,658895.0967553074,3.5
2021-01-10 21:09:34,451.5,2383120.446498996,34140.93721275765,-268.79,135905.6889020829,189526.48928857836,47.75,658895.1231709814,3.5
2021-01-10 21:09:36,451.0,2383120.699091493,34140.93721275765,,,,47.39,658895.149754144,3.5
2021-01-10 21:09:38,453.40000000000003,2383120.922354427,34140.93721275765,-268.72,135905.6889020829,189526.7720452867,46.99,658895.1729247752,3.5
2021-01-10 21:09:40,453.70000000000005,2383121.198896951,34140.93721275765,-268.72,135905.6889020829,189526.93608581967,46.63,658895.2014470848,3.5
2021-01-10 21:09:42,453.1,2383121.3986156834,34140.93721275765,-268.82,135905.6889020829,189527.05444642776,46.43,658895.2218950393,3.5
2021-01-10 21:09:44,440.5,2383121.697070851,34140.93721275765,-268.15,135905.6889020829,189527.23501951786,45.86,658895.2528111708,3.5
2021-01-10 21:09:46,422.90000000000003,2383121.9369841805,34140.93721275765,,,,45.45,658895.2784124612,3.5
2021-01-10 21:09:48,441.0,2383122.1626878935,34140.93721275765,-267.16,135905.6889020829,189527.52379081747,45.050000000000004,658895.3017289651,3.5
2021-01-10 21:09:50,441.0,2383122.424986054,34140.93721275765,-267.18,135905.6889020829,189527.6826985184,44.67,658895.3283518216,3.5
2021-01-10 21:09:52,443.20000000000005,2383122.6629466563,34140.93721275765,-267.12,135905.6889020829,189527.8261673985,44.27,658895.3521573498,3.5
2021-01-10 21:09:54,444.1,2383122.830287308,34140.93721275765,-267.18,135905.6889020829,189527.92698605312,44.07,658895.3687898512,3.5
2021-01-10 21:09:56,444.70000000000005,2383123.1647720807,34140.93721275765,-267.18,135905.6889020829,189528.12794827035,43.43,658895.4015510152,3.5
2021-01-10 21:09:58,445.20000000000005,2383123.396972718,34140.93721275765,-267.14,135905.6889020829,189528.26723642345,43.02,658895.4240365793,3.5
2021-01-10 21:10:00,446.3,2383123.6464016163,34140.93721275765,-267.22,135905.6889020829,189528.41645940708,42.62,658895.4478949892,3.5
2021-01-10 21:10:02,446.70000000000005,2383123.8590205587,34140.93721275765,-267.21,135905.6889020829,189528.54372384644,42.42,658895.4680979531,3.5
2021-01-10 21:10:04,447.8,2383124.157316842,34140.93721275765,-267.05,135905.6889020829,189528.721615192,41.85,658895.4960500952,3.5
2021-01-10 21:10:06,451.1,2383124.4079189254,34140.93721275765,-267.04,135905.6889020829,189528.86996957072,41.44,658895.5191105119,3.5
2021-01-10 21:10:08,455.6,2383124.657869023,34140.93721275765,-267.09000000000003,135905.6889020829,189529.01689951718,41.08,658895.5417568696,3.5
2021-01-10 21:10:10,454.70000000000005,2383124.898136265,34140.93721275765,-267.11,135905.6889020829,189529.15781716144,40.75,658895.5632919065,3.5
2021-01-10 21:10:12,447.70000000000005,2383125.162541305,34140.93721275765,-267.07,135905.6889020829,189529.3151495006,40.43,658895.587156488,3.5
2021-01-10 21:10:14,450.0,2383125.373571046,34140.93721275765,-266.99,135905.6889020829,189529.44078476474,40.07,658895.6060555539,3.5
2021-01-10 21:10:16,449.8,2383125.6616684226,34140.93721275765,-267.02,135905.6889020829,189529.61181063368,39.77,658895.6315727776,3.5
2021-01-10 21:10:18,450.40000000000003,2383125.897220383,34140.93721275765,-267.11,135905.6889020829,189529.75153406442,39.47,658895.6522610494,3.5
2021-01-10 21:10:20,450.40000000000003,2383126.133375993,34140.93721275765,-267.09000000000003,135905.6889020829,189529.89157577092,39.17,658895.6728477436,3.5
2021-01-10 21:10:22,450.70000000000005,2383126.354280445,34140.93721275765,-267.08,135905.6889020829,189530.0225453762,38.99,658895.6919670226,3.5
2021-01-10 21:10:24,452.70000000000005,2383126.658621074,34140.93721275765,-267.07,135905.6889020829,189530.20224344783,38.53,658895.7179417165,3.5
2021-01-10 21:10:26,454.1,2383126.916121189,34140.93721275765,-267.05,135905.6889020829,189530.3536767596,38.2,658895.7396334562,3.5
2021-01-10 21:10:28,451.40000000000003,2383127.1404525135,34140.93721275765,-267.07,135905.6889020829,189530.48638430168,37.93,658895.7585221218,3.5
2021-01-10 21:10:30,452.90000000000003,2383127.4074543198,34140.93721275765,-267.12,135905.6889020829,189530.6441655913,37.64,658895.7807918555,3.5
2021-01-10 21:10:32,449.90000000000003,2383127.668130255,34140.93721275765,-267.01,135905.6889020829,189530.79879994984,37.410000000000004,658895.8024887415,3.5
2021-01-10 21:10:34,448.0,2383127.9144274914,34140.93721275765,-266.98,135905.6889020829,189530.94548096933,37.11,658895.8229029619,3.5
2021-01-10 21:10:36,448.90000000000003,2383128.164559315,34140.93721275765,-266.98,135905.6889020829,189531.09434073194,36.85,658895.8434736535,3.5
